feedback_id,student_id,feedback_score,feedback_category,submitted_date
FBK10648,211647,7,Good,24/03/2021
FBK10649,211648,7,Good,14/01/2021
FBK10650,211649,6,Average,24/11/2021
FBK10651,211650,5,Average,20/08/2021
FBK10652,211651,3,Poor,26/12/2021
FBK10653,211652,10,Excellent,18/04/2021
FBK10654,211653,7,Good,26/05/2021
FBK10655,211654,8,Good,12/04/2021
FBK10656,211655,6,Average,15/08/2021
FBK10657,211656,3,Poor,17/07/2021
FBK10658,211657,7,Good,06/07/2021
FBK10659,211658,3,Poor,05/10/2021
FBK10660,211659,4,Poor,21/01/2021
FBK10661,211660,7,Good,18/06/2021
FBK10662,211661,6,Average,28/12/2021
FBK10663,211662,10,Excellent,10/02/2021
FBK10664,211663,4,Poor,09/03/2021
FBK10665,211664,8,Good,05/09/2021
FBK10666,211665,7,Good,08/02/2021
FBK10667,211666,8,Good,01/06/2021
FBK10668,211667,5,Average,13/01/2021
FBK10669,211668,7,Good,08/06/2021
FBK10670,211669,7,Good,12/02/2021
FBK10671,211670,6,Average,11/01/2021
FBK10672,211671,9,Excellent,21/12/2021
FBK10673,211672,10,Excellent,05/03/2021
FBK10674,211673,6,Average,27/05/2021
FBK10675,211674,7,Good,27/12/2021
FBK10676,211675,7,Good,16/12/2021
FBK10677,211676,8,Good,01/10/2021
FBK10678,211677,10,Excellent,09/01/2021
FBK10679,211678,5,Average,18/03/2021
FBK10680,211679,5,Average,14/09/2021
FBK10681,211680,8,Good,08/05/2021
FBK10682,211681,4,Poor,02/02/2021
FBK10683,211682,4,Poor,21/07/2021
FBK10684,211683,3,Poor,03/08/2021
FBK10685,211684,1,Poor,20/08/2021
FBK10686,211685,7,Good,21/01/2021
FBK10687,211686,7,Good,08/10/2021
FBK10688,211687,5,Average,14/05/2021
FBK10689,211688,5,Average,12/10/2021
FBK10690,211689,8,Good,14/10/2021
FBK10691,211690,8,Good,22/11/2021
FBK10692,211691,7,Good,12/09/2021
FBK10693,211692,8,Good,18/09/2021
FBK10694,211693,9,Excellent,18/09/2021
FBK10695,211694,8,Good,28/07/2021
FBK10696,211695,7,Good,21/01/2021
FBK10697,211696,8,Good,09/06/2021
FBK10698,211697,10,Excellent,26/06/2021
FBK10699,211698,6,Average,08/06/2021
FBK10700,211699,7,Good,24/10/2021
FBK10701,211700,7,Good,02/03/2021
FBK10702,211701,9,Excellent,11/09/2021
FBK10703,211702,8,Good,15/11/2021
FBK10704,211703,3,Poor,06/11/2021
FBK10705,211704,4,Poor,23/02/2021
FBK10706,211705,6,Average,10/01/2021
FBK10707,211706,8,Good,26/01/2021
FBK10708,211707,7,Good,11/01/2021
FBK10709,211708,5,Average,13/09/2021
FBK10710,211709,4,Poor,09/08/2021
FBK10711,211710,8,Good,07/11/2021
FBK10712,211711,8,Good,28/06/2021
FBK10713,211712,10,Excellent,11/11/2021
FBK10714,211713,7,Good,26/02/2021
FBK10715,211714,7,Good,13/07/2021
FBK10716,211715,3,Poor,11/07/2021
FBK10717,211716,2,Poor,23/08/2021
FBK10718,211717,6,Average,26/06/2021
FBK10719,211718,6,Average,26/05/2021
FBK10720,211719,5,Average,14/12/2021
FBK10721,211720,3,Poor,20/07/2021
FBK10722,211721,10,Excellent,10/09/2021
FBK10723,211722,9,Excellent,03/02/2021
FBK10724,211723,7,Good,10/11/2021
FBK10725,211724,10,Excellent,20/08/2021
FBK10726,211725,10,Excellent,23/03/2021
FBK10727,211726,8,Good,15/06/2021
FBK10728,211727,5,Average,28/12/2021
FBK10729,211728,2,Poor,14/10/2021
FBK10730,211729,8,Good,26/11/2021
FBK10731,211730,7,Good,22/02/2021
FBK10732,211731,8,Good,17/06/2021
FBK10733,211732,9,Excellent,05/01/2021
FBK10734,211733,5,Average,26/11/2021
FBK10735,211734,7,Good,05/01/2021
FBK10736,211735,7,Good,25/04/2021
FBK10737,211736,7,Good,13/06/2021
FBK10738,211737,3,Poor,20/01/2021
FBK10739,211738,6,Average,15/11/2021
FBK10740,211739,6,Average,15/06/2021
FBK10741,211740,8,Good,05/10/2021
FBK10742,211741,9,Excellent,13/06/2021
FBK10743,211742,6,Average,09/11/2021
FBK10744,211743,8,Good,01/02/2021
FBK10745,211744,5,Average,17/08/2021
FBK10746,211745,10,Excellent,04/09/2021
FBK10747,211746,8,Good,23/05/2021
FBK10748,211747,7,Good,20/04/2021
FBK10749,211748,7,Good,16/12/2021
FBK10750,211749,6,Average,05/02/2021
FBK10751,211750,6,Average,06/08/2021
FBK10752,211751,10,Excellent,26/02/2021
FBK10753,211752,6,Average,12/11/2021
FBK10754,211753,7,Good,18/09/2021
FBK10755,211754,10,Excellent,28/05/2021
FBK10756,211755,8,Good,23/12/2021
FBK10757,211756,7,Good,17/06/2021
FBK10758,211757,6,Average,07/02/2021
FBK10759,211758,5,Average,26/04/2021
FBK10760,211759,6,Average,12/01/2021
FBK10761,211760,8,Good,12/10/2021
FBK10762,211761,7,Good,05/09/2021
FBK10763,211762,8,Good,03/02/2021
FBK10764,211763,5,Average,23/07/2021
FBK10765,211764,7,Good,14/09/2021
FBK10766,211765,9,Excellent,03/10/2021
FBK10767,211766,6,Average,21/06/2021
FBK10768,211767,8,Good,15/08/2021
FBK10769,211768,4,Poor,05/06/2021
FBK10770,211769,10,Excellent,19/11/2021
FBK10771,211770,7,Good,14/03/2021
FBK10772,211771,5,Average,27/01/2021
FBK10773,211772,4,Poor,05/09/2021
FBK10774,211773,7,Good,06/03/2021
FBK10775,211774,7,Good,08/12/2021
FBK10776,211775,3,Poor,10/09/2021
FBK10777,211776,10,Excellent,07/05/2021
FBK10778,211777,9,Excellent,05/05/2021
FBK10779,211778,7,Good,18/10/2021
FBK10780,211779,4,Poor,21/09/2021
FBK10781,211780,9,Excellent,19/10/2021
FBK10782,211781,7,Good,22/03/2021
FBK10783,211782,8,Good,20/12/2021
FBK10784,211783,7,Good,02/10/2021
FBK10785,211784,5,Average,02/02/2021
FBK10786,211785,9,Excellent,21/05/2021
FBK10787,211786,10,Excellent,14/10/2021
FBK10788,211787,5,Average,01/11/2021
FBK10789,211788,7,Good,18/11/2021
FBK10790,211789,6,Average,10/11/2021
FBK10791,211790,9,Excellent,26/04/2021
FBK10792,211791,7,Good,15/05/2021
FBK10793,211792,9,Excellent,02/12/2021
FBK10794,211793,9,Excellent,14/08/2021
FBK10795,211794,5,Average,07/08/2021
FBK10796,211795,8,Good,05/10/2021
FBK10797,211796,6,Average,11/12/2021
FBK10798,211797,10,Excellent,05/07/2021
FBK10799,211798,7,Good,18/09/2021
FBK10800,211799,8,Good,08/06/2021
FBK10801,211800,5,Average,09/02/2021
FBK10802,211801,5,Average,05/04/2021
FBK10803,211802,7,Good,10/01/2021
FBK10804,211803,10,Excellent,14/10/2021
FBK10805,211804,7,Good,27/03/2021
FBK10806,211805,4,Poor,24/10/2021
FBK10807,211806,7,Good,25/04/2021
FBK10808,211807,6,Average,17/08/2021
FBK10809,211808,7,Good,10/08/2021
FBK10810,211809,7,Good,03/01/2021
FBK10811,211810,7,Good,15/09/2021
FBK10812,211811,6,Average,19/04/2021
FBK10813,211812,5,Average,02/01/2021
FBK10814,211813,8,Good,20/08/2021
FBK10815,211814,7,Good,18/05/2021
FBK10816,211815,5,Average,14/02/2021
FBK10817,211816,8,Good,24/05/2021
FBK10818,211817,2,Poor,12/07/2021
FBK10819,211818,8,Good,02/07/2021
FBK10820,211819,8,Good,07/09/2021
FBK10821,211820,8,Good,10/09/2021
FBK10822,211821,6,Average,17/07/2021
FBK10823,211822,8,Good,09/09/2021
FBK10824,211823,8,Good,20/11/2021
FBK10825,211824,10,Excellent,04/03/2021
FBK10826,211825,7,Good,26/06/2021
FBK10827,211826,2,Poor,12/09/2021
FBK10828,211827,7,Good,20/04/2021
FBK10829,211828,7,Good,17/07/2021
FBK10830,211829,9,Excellent,02/01/2021
FBK10831,211830,9,Excellent,11/12/2021
FBK10832,211831,6,Average,15/09/2021
FBK10833,211832,7,Good,17/10/2021
FBK10834,211833,7,Good,20/06/2021
FBK10835,211834,8,Good,13/03/2021
FBK10836,211835,6,Average,27/12/2021
FBK10837,211836,8,Good,11/10/2021
FBK10838,211837,4,Poor,18/09/2021
FBK10839,211838,7,Good,19/12/2021
FBK10840,211839,10,Excellent,27/08/2021
FBK10841,211840,6,Average,11/06/2021
FBK10842,211841,8,Good,19/07/2021
FBK10843,211842,7,Good,28/12/2021
FBK10844,211843,9,Excellent,16/10/2021
FBK10845,211844,9,Excellent,26/11/2021
FBK10846,211845,9,Excellent,08/10/2021
FBK10847,211846,6,Average,16/10/2021
FBK10848,211847,6,Average,21/09/2021
FBK10849,211848,8,Good,05/07/2021
FBK10850,211849,8,Good,19/01/2021
FBK10851,211850,9,Excellent,01/04/2021
FBK10852,211851,2,Poor,14/06/2021
FBK10853,211852,3,Poor,23/07/2021
FBK10854,211853,7,Good,17/07/2021
FBK10855,211854,9,Excellent,28/08/2021
FBK10856,211855,10,Excellent,05/12/2021
FBK10857,211856,8,Good,18/04/2021
FBK10858,211857,6,Average,16/11/2021
FBK10859,211858,3,Poor,11/07/2021
FBK10860,211859,7,Good,18/08/2021
FBK10861,211860,9,Excellent,12/09/2021
FBK10862,211861,6,Average,16/10/2021
FBK10863,211862,8,Good,09/04/2021
FBK10864,211863,9,Excellent,08/05/2021
FBK10865,211864,2,Poor,23/05/2021
FBK10866,211865,8,Good,23/12/2021
FBK10867,211866,5,Average,16/06/2021
FBK10868,211867,6,Average,26/09/2021
FBK10869,211868,4,Poor,04/05/2021
FBK10870,211869,7,Good,18/11/2021
FBK10871,211870,7,Good,27/07/2021
FBK10872,211871,8,Good,10/03/2021
FBK10873,211872,4,Poor,23/05/2021
FBK10874,211873,3,Poor,15/06/2021
FBK10875,211874,9,Excellent,16/12/2021
FBK10876,211875,7,Good,27/04/2021
FBK10877,211876,5,Average,18/05/2021
FBK10878,211877,9,Excellent,04/03/2021
FBK10879,211878,4,Poor,19/12/2021
FBK10880,211879,7,Good,02/04/2021
FBK10881,211880,5,Average,21/04/2021
FBK10882,211881,5,Average,04/01/2021
FBK10883,211882,1,Poor,23/06/2021
FBK10884,211883,8,Good,22/02/2021
FBK10885,211884,9,Excellent,18/01/2021
FBK10886,211885,8,Good,21/07/2021
FBK10887,211886,4,Poor,21/08/2021
FBK10888,211887,6,Average,11/05/2021
FBK10889,211888,6,Average,02/11/2021
FBK10890,211889,7,Good,19/11/2021
FBK10891,211890,7,Good,24/09/2021
FBK10892,211891,6,Average,14/03/2021
FBK10893,211892,5,Average,27/01/2021
FBK10894,211893,9,Excellent,06/08/2021
FBK10895,211894,5,Average,01/01/2021
FBK10896,211895,6,Average,20/10/2021
FBK10897,211896,7,Good,10/06/2021
FBK10898,211897,5,Average,18/11/2021
FBK10899,211898,7,Good,05/08/2021
FBK10900,211899,7,Good,09/08/2021
FBK10901,211900,10,Excellent,11/02/2021
FBK10902,211901,5,Average,15/12/2021
FBK10903,211902,10,Excellent,06/12/2021
FBK10904,211903,8,Good,11/12/2021
FBK10905,211904,5,Average,22/10/2021
FBK10906,211905,7,Good,20/03/2021
FBK10907,211906,8,Good,17/07/2021
FBK10908,211907,8,Good,13/02/2021
FBK10909,211908,2,Poor,05/03/2021
FBK10910,211909,7,Good,08/06/2021
FBK10911,211910,7,Good,13/05/2021
FBK10912,211911,9,Excellent,25/08/2021
FBK10913,211912,5,Average,10/06/2021
FBK10914,211913,8,Good,19/12/2021
FBK10915,211914,7,Good,21/05/2021
FBK10916,211915,6,Average,08/12/2021
FBK10917,211916,7,Good,04/11/2021
FBK10918,211917,7,Good,06/05/2021
FBK10919,211918,8,Good,17/11/2021
FBK10920,211919,8,Good,04/12/2021
FBK10921,211920,8,Good,20/06/2021
FBK10922,211921,9,Excellent,05/04/2021
FBK10923,211922,7,Good,15/03/2021
FBK10924,211923,9,Excellent,14/06/2021
FBK10925,211924,7,Good,25/08/2021
FBK10926,211925,6,Average,27/11/2021
FBK10927,211926,6,Average,22/04/2021
FBK10928,211927,7,Good,17/02/2021
FBK10929,211928,8,Good,23/09/2021
FBK10930,211929,3,Poor,19/02/2021
FBK10931,211930,5,Average,27/01/2021
FBK10932,211931,8,Good,07/09/2021
FBK10933,211932,4,Poor,05/09/2021
FBK10934,211933,4,Poor,28/06/2021
FBK10935,211934,7,Good,04/08/2021
FBK10936,211935,10,Excellent,19/12/2021
FBK10937,211936,7,Good,17/02/2021
FBK10938,211937,9,Excellent,15/01/2021
FBK10939,211938,9,Excellent,14/09/2021
FBK10940,211939,5,Average,02/10/2021
FBK10941,211940,8,Good,22/08/2021
FBK10942,211941,7,Good,01/12/2021
FBK10943,211942,8,Good,27/05/2021
FBK10944,211943,8,Good,07/12/2021
FBK10945,211944,6,Average,02/02/2021
FBK10946,211945,4,Poor,23/06/2021
FBK10947,211946,10,Excellent,02/09/2021
FBK10948,211947,4,Poor,02/08/2021
FBK10949,211948,10,Excellent,06/07/2021
FBK10950,211949,9,Excellent,24/11/2021
FBK10951,211950,8,Good,13/06/2021
FBK10952,211951,10,Excellent,13/07/2021
FBK10953,211952,10,Excellent,22/11/2021
FBK10954,211953,8,Good,21/03/2021
FBK10955,211954,6,Average,06/02/2021
FBK10956,211955,8,Good,17/07/2021
FBK10957,211956,1,Poor,08/12/2021
FBK10958,211957,7,Good,10/01/2021
FBK10959,211958,7,Good,24/11/2021
FBK10960,211959,8,Good,18/07/2021
FBK10961,211960,8,Good,08/04/2021
FBK10962,211961,7,Good,05/06/2021
FBK10963,211962,8,Good,24/04/2021
FBK10964,211963,10,Excellent,26/01/2021
FBK10965,211964,4,Poor,25/10/2021
FBK10966,211965,5,Average,07/04/2021
FBK10967,211966,2,Poor,20/02/2021
FBK10968,211967,9,Excellent,20/08/2021
FBK10969,211968,7,Good,24/04/2021
FBK10970,211969,9,Excellent,15/07/2021
FBK10971,211970,5,Average,07/09/2021
FBK10972,211971,3,Poor,17/03/2021
FBK10973,211972,8,Good,27/04/2021
FBK10974,211973,9,Excellent,19/06/2021
FBK10975,211974,6,Average,27/11/2021
FBK10976,211975,6,Average,10/04/2021
FBK10977,211976,4,Poor,17/11/2021
FBK10978,211977,10,Excellent,10/07/2021
FBK10979,211978,6,Average,18/01/2021
FBK10980,211979,7,Good,06/12/2021
FBK10981,211980,3,Poor,16/09/2021
FBK10982,211981,9,Excellent,21/06/2021
FBK10983,211982,4,Poor,11/09/2021
FBK10984,211983,7,Good,05/07/2021
FBK10985,211984,8,Good,06/07/2021
FBK10986,211985,8,Good,08/08/2021
FBK10987,211986,10,Excellent,28/05/2021
FBK10988,211987,6,Average,02/08/2021
FBK10989,211988,8,Good,14/07/2021
FBK10990,211989,4,Poor,05/09/2021
FBK10991,211990,6,Average,09/04/2021
FBK10992,211991,3,Poor,21/06/2021
FBK10993,211992,7,Good,28/08/2021
FBK10994,211993,6,Average,18/02/2021
FBK10995,211994,10,Excellent,09/01/2021
FBK10996,211995,2,Poor,20/11/2021
FBK10997,211996,6,Average,28/01/2021
FBK10998,211997,6,Average,26/04/2021
FBK10999,211998,10,Excellent,22/12/2021
FBK11000,211999,9,Excellent,16/04/2021
FBK11001,212000,3,Poor,10/06/2021
FBK11002,212001,8,Good,07/04/2021
FBK11003,212002,7,Good,25/12/2021
FBK11004,212003,10,Excellent,23/04/2021
FBK11005,212004,6,Average,07/12/2021
FBK11006,212005,6,Average,18/04/2021
FBK11007,212006,5,Average,13/05/2021
FBK11008,212007,4,Poor,21/09/2021
FBK11009,212008,9,Excellent,09/05/2021
FBK11010,212009,7,Good,16/09/2021
FBK11011,212010,8,Good,26/02/2021
FBK11012,212011,7,Good,07/06/2021
FBK11013,212012,7,Good,14/06/2021
FBK11014,212013,2,Poor,28/10/2021
FBK11015,212014,8,Good,05/12/2021
FBK11016,212015,5,Average,18/05/2021
FBK11017,212016,4,Poor,24/10/2021
FBK11018,212017,7,Good,05/05/2021
FBK11019,212018,3,Poor,08/06/2021
FBK11020,212019,8,Good,27/10/2021
FBK11021,212020,5,Average,18/08/2021
FBK11022,212021,5,Average,25/05/2021
FBK11023,212022,9,Excellent,21/12/2021
FBK11024,212023,6,Average,06/08/2021
FBK11025,212024,4,Poor,05/03/2021
FBK11026,212025,9,Excellent,06/08/2021
FBK11027,212026,1,Poor,02/11/2021
FBK11028,212027,9,Excellent,27/01/2021
FBK11029,212028,4,Poor,02/11/2021
FBK11030,212029,4,Poor,05/07/2021
FBK11031,212030,5,Average,23/02/2021
FBK11032,212031,4,Poor,07/01/2021
FBK11033,212032,8,Good,12/08/2021
FBK11034,212033,2,Poor,21/10/2021
FBK11035,212034,1,Poor,22/08/2021
FBK11036,212035,8,Good,01/01/2021
FBK11037,212036,5,Average,14/09/2021
FBK11038,212037,6,Average,17/01/2021
FBK11039,212038,4,Poor,10/09/2021
FBK11040,212039,3,Poor,27/09/2021
FBK11041,212040,8,Good,04/03/2021
FBK11042,212041,7,Good,05/09/2021
FBK11043,212042,8,Good,20/04/2021
FBK11044,212043,7,Good,27/05/2021
FBK11045,212044,8,Good,26/05/2021
FBK11046,212045,7,Good,12/02/2021
FBK11047,212046,4,Poor,19/08/2021
FBK11048,212047,7,Good,08/12/2021
FBK11049,212048,10,Excellent,27/11/2021
FBK11050,212049,2,Poor,28/11/2021
FBK11051,212050,8,Good,13/02/2021
FBK11052,212051,9,Excellent,18/07/2021
FBK11053,212052,7,Good,21/01/2021
FBK11054,212053,7,Good,06/12/2021
FBK11055,212054,10,Excellent,28/08/2021
FBK11056,212055,3,Poor,26/11/2021
FBK11057,212056,7,Good,28/10/2021
FBK11058,212057,6,Average,02/09/2021
FBK11059,212058,8,Good,28/04/2021
FBK11060,212059,7,Good,09/08/2021
FBK11061,212060,9,Excellent,22/02/2021
FBK11062,212061,3,Poor,19/09/2021
FBK11063,212062,3,Poor,28/03/2021
FBK11064,212063,7,Good,07/01/2021
FBK11065,212064,3,Poor,25/03/2021
FBK11066,212065,5,Average,10/02/2021
FBK11067,212066,7,Good,08/10/2021
FBK11068,212067,7,Good,22/07/2021
FBK11069,212068,6,Average,13/06/2021
FBK11070,212069,10,Excellent,24/12/2021
FBK11071,212070,7,Good,24/09/2021
FBK11072,212071,7,Good,04/01/2021
FBK11073,212072,7,Good,27/04/2021
FBK11074,212073,3,Poor,20/06/2021
FBK11075,212074,8,Good,13/10/2021
FBK11076,212075,9,Excellent,21/01/2021
FBK11077,212076,8,Good,16/08/2021
FBK11078,212077,8,Good,18/06/2021
FBK11079,212078,8,Good,06/07/2021
FBK11080,212079,5,Average,13/11/2021
FBK11081,212080,7,Good,10/10/2021
FBK11082,212081,5,Average,03/12/2021
FBK11083,212082,6,Average,05/05/2021
FBK11084,212083,7,Good,26/12/2021
FBK11085,212084,6,Average,13/12/2021
FBK11086,212085,3,Poor,04/06/2021
FBK11087,212086,6,Average,10/01/2021
FBK11088,212087,8,Good,25/06/2021
FBK11089,212088,6,Average,05/02/2021
FBK11090,212089,4,Poor,14/03/2021
FBK11091,212090,9,Excellent,18/09/2021
FBK11092,212091,3,Poor,04/07/2021
FBK11093,212092,9,Excellent,12/02/2021
FBK11094,212093,3,Poor,20/02/2021
FBK11095,212094,3,Poor,28/06/2021
FBK11096,212095,8,Good,10/01/2021
FBK11097,212096,8,Good,25/07/2021
FBK11098,212097,7,Good,18/12/2021
FBK11099,212098,7,Good,17/10/2021
FBK11100,212099,7,Good,13/11/2021
FBK11101,212100,6,Average,09/03/2021
FBK11102,212101,4,Poor,16/05/2021
FBK11103,212102,6,Average,06/02/2021
FBK11104,212103,8,Good,14/05/2021
FBK11105,212104,8,Good,26/08/2021
FBK11106,212105,9,Excellent,09/06/2021
FBK11107,212106,8,Good,21/12/2021
FBK11108,212107,10,Excellent,20/10/2021
FBK11109,212108,7,Good,04/08/2021
FBK11110,212109,6,Average,01/05/2021
FBK11111,212110,7,Good,27/06/2021
FBK11112,212111,5,Average,26/07/2021
FBK11113,212112,8,Good,11/08/2021
FBK11114,212113,5,Average,20/11/2021
FBK11115,212114,4,Poor,11/05/2021
FBK11116,212115,9,Excellent,07/12/2021
FBK11117,212116,6,Average,06/06/2021
FBK11118,212117,8,Good,10/06/2021
FBK11119,212118,7,Good,26/10/2021
FBK11120,212119,8,Good,13/06/2021
FBK11121,212120,9,Excellent,12/07/2021
FBK11122,212121,10,Excellent,07/10/2021
FBK11123,212122,8,Good,06/09/2021
FBK11124,212123,7,Good,24/01/2021
FBK11125,212124,7,Good,07/12/2021
FBK11126,212125,2,Poor,27/05/2021
FBK11127,212126,9,Excellent,22/07/2021
FBK11128,212127,8,Good,21/03/2021
FBK11129,212128,5,Average,09/04/2021
FBK11130,212129,5,Average,14/12/2021
FBK11131,212130,8,Good,15/02/2021
FBK11132,212131,6,Average,19/08/2021
FBK11133,212132,6,Average,17/09/2021
FBK11134,212133,1,Poor,02/09/2021
FBK11135,212134,9,Excellent,26/12/2021
FBK11136,212135,7,Good,21/10/2021
FBK11137,212136,6,Average,25/02/2021
FBK11138,212137,4,Poor,22/11/2021
FBK11139,212138,7,Good,21/03/2021
FBK11140,212139,2,Poor,19/01/2021
FBK11141,212140,8,Good,26/06/2021
FBK11142,212141,5,Average,01/02/2021
FBK11143,212142,6,Average,08/05/2021
FBK11144,212143,6,Average,17/12/2021
FBK11145,212144,6,Average,23/10/2021
FBK11146,212145,8,Good,15/04/2021
FBK11147,212146,8,Good,15/07/2021
FBK11148,212147,7,Good,17/12/2021
FBK11149,212148,3,Poor,01/06/2021
FBK11150,212149,3,Poor,10/02/2021
FBK11151,212150,4,Poor,04/02/2021
FBK11152,212151,7,Good,10/06/2021
FBK11153,212152,8,Good,26/08/2021
FBK11154,212153,5,Average,16/09/2021
FBK11155,212154,8,Good,04/08/2021
FBK11156,212155,7,Good,23/12/2021
FBK11157,212156,6,Average,03/06/2021
FBK11158,212157,5,Average,26/01/2021
FBK11159,212158,8,Good,28/01/2021
FBK11160,212159,4,Poor,04/11/2021
FBK11161,212160,6,Average,08/12/2021
FBK11162,212161,5,Average,18/03/2021
FBK11163,212162,8,Good,18/06/2021
FBK11164,212163,7,Good,08/08/2021
FBK11165,212164,8,Good,06/11/2021
FBK11166,212165,2,Poor,22/11/2021
FBK11167,212166,6,Average,01/07/2021
FBK11168,212167,7,Good,15/04/2021
FBK11169,212168,1,Poor,13/07/2021
FBK11170,212169,6,Average,07/12/2021
FBK11171,212170,5,Average,25/05/2021
FBK11172,212171,4,Poor,04/10/2021
FBK11173,212172,5,Average,12/03/2021
FBK11174,212173,6,Average,15/04/2021
FBK11175,212174,1,Poor,22/05/2021
FBK11176,212175,8,Good,21/09/2021
FBK11177,212176,4,Poor,13/10/2021
FBK11178,212177,6,Average,19/07/2021
FBK11179,212178,8,Good,12/06/2021
FBK11180,212179,7,Good,06/10/2021
FBK11181,212180,9,Excellent,19/10/2021
FBK11182,212181,8,Good,05/11/2021
FBK11183,212182,3,Poor,08/02/2021
FBK11184,212183,9,Excellent,06/02/2021
FBK11185,212184,2,Poor,05/12/2021
FBK11186,212185,1,Poor,14/07/2021
FBK11187,212186,9,Excellent,19/03/2021
FBK11188,212187,9,Excellent,06/07/2021
FBK11189,212188,7,Good,18/11/2021
FBK11190,212189,7,Good,06/09/2021
FBK11191,212190,8,Good,05/05/2021
FBK11192,212191,6,Average,27/06/2021
FBK11193,212192,4,Poor,02/10/2021
FBK11194,212193,2,Poor,16/01/2021
FBK11195,212194,6,Average,27/04/2021
FBK11196,212195,8,Good,17/09/2021
FBK11197,212196,7,Good,22/07/2021
FBK11198,212197,9,Excellent,23/07/2021
FBK11199,212198,9,Excellent,06/08/2021
FBK11200,212199,3,Poor,01/10/2021
FBK11201,212200,9,Excellent,02/05/2021
FBK11202,212201,5,Average,18/04/2021
FBK11203,212202,7,Good,25/03/2021
FBK11204,212203,7,Good,24/10/2021
FBK11205,212204,6,Average,17/09/2021
FBK11206,212205,6,Average,04/10/2021
FBK11207,212206,6,Average,27/09/2021
FBK11208,212207,6,Average,27/09/2021
FBK11209,212208,4,Poor,15/12/2021
FBK11210,212209,7,Good,14/04/2021
FBK11211,212210,4,Poor,27/12/2021
FBK11212,212211,7,Good,28/05/2021
FBK11213,212212,9,Excellent,09/08/2021
FBK11214,212213,6,Average,15/02/2021
FBK11215,212214,8,Good,07/04/2021
FBK11216,212215,8,Good,12/12/2021
FBK11217,212216,8,Good,14/11/2021
FBK11218,212217,5,Average,05/10/2021
FBK11219,212218,4,Poor,26/04/2021
FBK11220,212219,5,Average,12/10/2021
FBK11221,212220,7,Good,20/05/2021
FBK11222,212221,8,Good,11/03/2021
FBK11223,212223,8,Good,19/05/2021
FBK11224,212224,4,Poor,22/09/2021
FBK11225,212225,8,Good,25/03/2021
FBK11226,212226,7,Good,09/01/2021
FBK11227,212227,8,Good,28/12/2021
FBK11228,212228,8,Good,05/04/2021
FBK11229,212229,6,Average,25/04/2021
FBK11230,212230,9,Excellent,05/08/2021
FBK11231,212231,7,Good,09/11/2021
FBK11232,212232,7,Good,15/07/2021
FBK11233,212233,7,Good,26/11/2021
FBK11234,212234,9,Excellent,17/07/2021
FBK11235,212235,7,Good,12/12/2021
FBK11236,212236,4,Poor,11/08/2021
FBK11237,212237,3,Poor,28/01/2021
FBK11238,212238,6,Average,15/12/2021
FBK11239,212239,6,Average,26/02/2021
FBK11240,212240,5,Average,07/07/2021
FBK11241,212241,3,Poor,16/04/2021
FBK11242,212242,7,Good,27/06/2021
FBK11243,212243,6,Average,18/06/2021
FBK11244,212244,7,Good,19/03/2021
FBK11245,212245,3,Poor,22/06/2021
FBK11246,212246,9,Excellent,04/01/2021
FBK11247,212247,3,Poor,04/01/2021
FBK11248,212248,9,Excellent,15/08/2021
FBK11249,212249,9,Excellent,07/07/2021
FBK11250,212250,7,Good,10/11/2021
FBK11251,212251,7,Good,03/05/2021
FBK11252,212252,7,Good,03/05/2021
FBK11253,212253,7,Good,21/11/2021
FBK11254,212254,8,Good,13/01/2021
FBK11255,212255,9,Excellent,23/12/2021
FBK11256,212256,6,Average,21/07/2021
FBK11257,212257,8,Good,04/12/2021
FBK11258,212258,8,Good,16/04/2021
