grade_id,enrollment_id,student_id,course_id,grade_source,score,grade,grade_date
GRD10372,ENR10129,211092,LAW1005,Final Exam,76,B,12/10/2021
GRD10373,ENR10130,211093,MED1010,Quiz,81,B+,22/08/2021
GRD10374,ENR10130,211093,MED1010,Assignment,62,C,18/09/2021
GRD10375,ENR10130,211093,MED1010,Midterm,40,D,11/10/2021
GRD10376,ENR10130,211093,MED1010,Final Exam,40,D,18/11/2021
GRD10377,ENR10131,211094,COM1009,Quiz,66,C+,04/09/2021
GRD10378,ENR10131,211094,COM1009,Assignment,72,B-,18/09/2021
GRD10379,ENR10131,211094,COM1009,Midterm,59,C-,24/10/2021
GRD10380,ENR10131,211094,COM1009,Final Exam,61,C,02/12/2021
GRD10381,ENR10132,211095,SCI1004,Quiz,92,A,19/05/2021
GRD10382,ENR10132,211095,SCI1004,Assignment,74,B-,12/06/2021
GRD10383,ENR10132,211095,SCI1004,Midterm,60,C,14/07/2021
GRD10384,ENR10132,211095,SCI1004,Final Exam,84,B+,24/08/2021
GRD10385,ENR10134,211096,ENG1002,Quiz,65,C+,06/08/2021
GRD10386,ENR10134,211096,ENG1002,Assignment,99,A+,23/08/2021
GRD10387,ENR10134,211096,ENG1002,Midterm,76,B,24/09/2021
GRD10388,ENR10134,211096,ENG1002,Final Exam,57,C-,31/10/2021
GRD10389,ENR10136,211097,BUS1009,Quiz,97,A+,12/09/2021
GRD10390,ENR10136,211097,BUS1009,Assignment,69,C+,06/10/2021
GRD10391,ENR10136,211097,BUS1009,Midterm,67,C+,26/10/2021
GRD10392,ENR10136,211097,BUS1009,Final Exam,100,A+,16/12/2021
GRD10393,ENR10138,211098,SCI1010,Quiz,64,C,19/04/2021
GRD10394,ENR10138,211098,SCI1010,Assignment,80,B+,10/05/2021
GRD10395,ENR10138,211098,SCI1010,Midterm,77,B,03/06/2021
GRD10396,ENR10138,211098,SCI1010,Final Exam,84,B+,17/07/2021
GRD10397,ENR10139,211099,AGR1006,Quiz,89,A-,17/01/2022
GRD10398,ENR10139,211099,AGR1006,Assignment,73,B-,03/02/2022
GRD10399,ENR10139,211099,AGR1006,Midterm,61,C,01/03/2022
GRD10400,ENR10139,211099,AGR1006,Final Exam,45,D,09/04/2022
GRD10401,ENR10141,211100,BUS1004,Quiz,80,B+,22/06/2021
GRD10402,ENR10141,211100,BUS1004,Assignment,72,B-,04/07/2021
GRD10403,ENR10141,211100,BUS1004,Midterm,85,A-,08/08/2021
GRD10404,ENR10141,211100,BUS1004,Final Exam,61,C,13/09/2021
GRD10405,ENR10143,211101,SOC1008,Quiz,85,A-,21/08/2021
GRD10406,ENR10143,211101,SOC1008,Assignment,74,B-,15/09/2021
GRD10407,ENR10143,211101,SOC1008,Midterm,58,C-,09/10/2021
GRD10408,ENR10143,211101,SOC1008,Final Exam,57,C-,23/11/2021
GRD10409,ENR10145,211102,ENG1001,Quiz,55,C-,05/11/2021
GRD10410,ENR10145,211102,ENG1001,Assignment,83,B+,06/12/2021
GRD10411,ENR10145,211102,ENG1001,Midterm,76,B,31/12/2021
GRD10412,ENR10145,211102,ENG1001,Final Exam,85,A-,02/02/2022
GRD10413,ENR10146,211103,BUS1009,Quiz,80,B+,11/03/2021
GRD10414,ENR10146,211103,BUS1009,Assignment,77,B,01/04/2021
GRD10415,ENR10146,211103,BUS1009,Midterm,74,B-,30/04/2021
GRD10416,ENR10146,211103,BUS1009,Final Exam,62,C,06/06/2021
GRD10417,ENR10148,211104,AGR1010,Quiz,77,B,02/06/2021
GRD10418,ENR10148,211104,AGR1010,Assignment,88,A-,27/06/2021
GRD10419,ENR10148,211104,AGR1010,Midterm,83,B+,27/07/2021
GRD10420,ENR10148,211104,AGR1010,Final Exam,42,D,14/09/2021
GRD10421,ENR10149,211105,ARC1006,Quiz,76,B,16/11/2021
GRD10422,ENR10149,211105,ARC1006,Assignment,60,C,09/12/2021
GRD10423,ENR10149,211105,ARC1006,Midterm,91,A,31/12/2021
GRD10424,ENR10149,211105,ARC1006,Final Exam,59,C-,15/02/2022
GRD10425,ENR10151,211106,AGR1008,Quiz,67,C+,09/04/2021
GRD10426,ENR10151,211106,AGR1008,Assignment,98,A+,25/04/2021
GRD10427,ENR10151,211106,AGR1008,Midterm,66,C+,28/05/2021
GRD10428,ENR10151,211106,AGR1008,Final Exam,60,C,11/07/2021
GRD10429,ENR10152,211107,MED1004,Quiz,68,C+,17/02/2021
GRD10430,ENR10152,211107,MED1004,Assignment,50,D,08/03/2021
GRD10431,ENR10152,211107,MED1004,Midterm,66,C+,12/04/2021
GRD10432,ENR10152,211107,MED1004,Final Exam,62,C,22/05/2021
GRD10433,ENR10154,211108,COM1010,Quiz,100,A+,24/01/2022
GRD10434,ENR10154,211108,COM1010,Assignment,57,C-,11/02/2022
GRD10435,ENR10154,211108,COM1010,Midterm,97,A+,06/03/2022
GRD10436,ENR10154,211108,COM1010,Final Exam,79,B,19/04/2022
GRD10437,ENR10155,211109,ARC1010,Quiz,50,D,07/07/2021
GRD10438,ENR10155,211109,ARC1010,Assignment,99,A+,27/07/2021
GRD10439,ENR10155,211109,ARC1010,Midterm,53,D,21/08/2021
GRD10440,ENR10155,211109,ARC1010,Final Exam,66,C+,07/10/2021
GRD10441,ENR10156,211110,ART1005,Quiz,89,A-,07/09/2021
GRD10442,ENR10156,211110,ART1005,Assignment,66,C+,29/09/2021
GRD10443,ENR10156,211110,ART1005,Midterm,66,C+,23/10/2021
GRD10444,ENR10156,211110,ART1005,Final Exam,70,B-,08/12/2021
GRD10445,ENR10157,211111,ENG1005,Quiz,38,F,02/08/2021
GRD10446,ENR10157,211111,ENG1005,Assignment,66,C+,17/08/2021
GRD10447,ENR10157,211111,ENG1005,Midterm,51,D,15/09/2021
GRD10448,ENR10157,211111,ENG1005,Final Exam,46,D,29/10/2021
GRD10449,ENR10158,211112,ENG1003,Quiz,67,C+,17/09/2021
GRD10450,ENR10158,211112,ENG1003,Assignment,77,B,07/10/2021
GRD10451,ENR10158,211112,ENG1003,Midterm,59,C-,24/10/2021
GRD10452,ENR10158,211112,ENG1003,Final Exam,78,B,12/12/2021
GRD10453,ENR10160,211113,BUS1003,Quiz,65,C+,25/10/2021
GRD10454,ENR10160,211113,BUS1003,Assignment,96,A+,20/11/2021
GRD10455,ENR10160,211113,BUS1003,Midterm,77,B,20/12/2021
GRD10456,ENR10160,211113,BUS1003,Final Exam,81,B+,06/02/2022
GRD10457,ENR10162,211114,SCI1006,Quiz,54,D,02/12/2021
GRD10458,ENR10162,211114,SCI1006,Assignment,57,C-,29/12/2021
GRD10459,ENR10162,211114,SCI1006,Midterm,78,B,25/01/2022
GRD10460,ENR10162,211114,SCI1006,Final Exam,64,C,08/03/2022
GRD10461,ENR10164,211115,SCI1008,Quiz,64,C,04/10/2021
GRD10462,ENR10164,211115,SCI1008,Assignment,71,B-,28/10/2021
GRD10463,ENR10164,211115,SCI1008,Midterm,78,B,20/11/2021
GRD10464,ENR10164,211115,SCI1008,Final Exam,86,A-,31/12/2021
GRD10465,ENR10166,211116,ENG1003,Quiz,86,A-,05/08/2021
GRD10466,ENR10166,211116,ENG1003,Assignment,86,A-,26/08/2021
GRD10467,ENR10166,211116,ENG1003,Midterm,75,B,20/09/2021
GRD10468,ENR10166,211116,ENG1003,Final Exam,62,C,03/11/2021
GRD10469,ENR10167,211117,LAW1006,Quiz,100,A+,16/12/2021
GRD10470,ENR10167,211117,LAW1006,Assignment,71,B-,04/01/2022
GRD10471,ENR10167,211117,LAW1006,Midterm,51,D,17/01/2022
GRD10472,ENR10167,211117,LAW1006,Final Exam,75,B,14/03/2022
GRD10473,ENR10169,211118,LAW1001,Quiz,55,C-,05/09/2021
GRD10474,ENR10169,211118,LAW1001,Assignment,98,A+,21/09/2021
GRD10475,ENR10169,211118,LAW1001,Midterm,76,B,16/10/2021
GRD10476,ENR10169,211118,LAW1001,Final Exam,86,A-,08/12/2021
GRD10477,ENR10170,211119,ARC1009,Quiz,90,A,31/12/2021
GRD10478,ENR10170,211119,ARC1009,Assignment,85,A-,17/01/2022
GRD10479,ENR10170,211119,ARC1009,Midterm,66,C+,12/02/2022
GRD10480,ENR10170,211119,ARC1009,Final Exam,73,B-,09/04/2022
GRD10481,ENR10171,211120,COM1003,Quiz,59,C-,05/07/2021
GRD10482,ENR10171,211120,COM1003,Assignment,62,C,29/07/2021
GRD10483,ENR10171,211120,COM1003,Midterm,58,C-,27/08/2021
GRD10484,ENR10171,211120,COM1003,Final Exam,69,C+,07/10/2021
GRD10485,ENR10173,211121,ENG1001,Quiz,78,B,29/10/2021
GRD10486,ENR10173,211121,ENG1001,Assignment,84,B+,18/11/2021
GRD10487,ENR10173,211121,ENG1001,Midterm,57,C-,27/12/2021
GRD10488,ENR10173,211121,ENG1001,Final Exam,60,C,29/01/2022
GRD10489,ENR10175,211122,ARC1010,Quiz,89,A-,28/06/2021
GRD10490,ENR10175,211122,ARC1010,Assignment,72,B-,19/07/2021
GRD10491,ENR10175,211122,ARC1010,Midterm,70,B-,03/08/2021
GRD10492,ENR10175,211122,ARC1010,Final Exam,73,B-,22/09/2021
GRD10493,ENR10177,211123,MED1006,Quiz,67,C+,03/11/2021
GRD10494,ENR10177,211123,MED1006,Assignment,75,B,03/12/2021
GRD10495,ENR10177,211123,MED1006,Midterm,99,A+,17/12/2021
GRD10496,ENR10177,211123,MED1006,Final Exam,82,B+,01/02/2022
GRD10497,ENR10179,211124,MED1003,Quiz,80,B+,20/05/2021
GRD10498,ENR10179,211124,MED1003,Assignment,58,C-,09/06/2021
GRD10499,ENR10179,211124,MED1003,Midterm,69,C+,01/07/2021
GRD10500,ENR10179,211124,MED1003,Final Exam,61,C,20/08/2021
GRD10501,ENR10181,211125,SOC1001,Quiz,67,C+,11/04/2021
GRD10502,ENR10181,211125,SOC1001,Assignment,64,C,02/05/2021
GRD10503,ENR10181,211125,SOC1001,Midterm,67,C+,20/05/2021
GRD10504,ENR10181,211125,SOC1001,Final Exam,59,C-,04/07/2021
GRD10505,ENR10182,211126,COM1007,Quiz,39,F,02/07/2021
GRD10506,ENR10182,211126,COM1007,Assignment,84,B+,23/07/2021
GRD10507,ENR10182,211126,COM1007,Midterm,60,C,20/08/2021
GRD10508,ENR10182,211126,COM1007,Final Exam,72,B-,29/09/2021
GRD10509,ENR10183,211127,MED1004,Quiz,66,C+,14/02/2021
GRD10510,ENR10183,211127,MED1004,Assignment,75,B,27/02/2021
GRD10511,ENR10183,211127,MED1004,Midterm,60,C,29/03/2021
GRD10512,ENR10183,211127,MED1004,Final Exam,36,F,20/05/2021
GRD10513,ENR10185,211128,COM1007,Quiz,63,C,11/10/2021
GRD10514,ENR10185,211128,COM1007,Assignment,76,B,26/10/2021
GRD10515,ENR10185,211128,COM1007,Midterm,45,D,21/11/2021
GRD10516,ENR10185,211128,COM1007,Final Exam,54,D,07/01/2022
GRD10517,ENR10186,211129,SCI1002,Quiz,85,A-,10/03/2021
GRD10518,ENR10186,211129,SCI1002,Assignment,71,B-,01/04/2021
GRD10519,ENR10186,211129,SCI1002,Midterm,68,C+,01/05/2021
GRD10520,ENR10186,211129,SCI1002,Final Exam,39,F,18/06/2021
GRD10521,ENR10187,211130,MED1010,Quiz,62,C,27/11/2021
GRD10522,ENR10187,211130,MED1010,Assignment,64,C,15/12/2021
GRD10523,ENR10187,211130,MED1010,Midterm,53,D,02/01/2022
GRD10524,ENR10187,211130,MED1010,Final Exam,85,A-,18/02/2022
GRD10525,ENR10188,211131,LAW1002,Quiz,72,B-,15/11/2021
GRD10526,ENR10188,211131,LAW1002,Assignment,62,C,05/12/2021
GRD10527,ENR10188,211131,LAW1002,Midterm,56,C-,08/01/2022
GRD10528,ENR10188,211131,LAW1002,Final Exam,71,B-,12/02/2022
GRD10529,ENR10189,211132,SOC1010,Quiz,100,A+,20/08/2021
GRD10530,ENR10189,211132,SOC1010,Assignment,79,B,14/09/2021
GRD10531,ENR10189,211132,SOC1010,Midterm,69,C+,07/10/2021
GRD10532,ENR10189,211132,SOC1010,Final Exam,79,B,16/11/2021
GRD10533,ENR10190,211133,LAW1009,Quiz,85,A-,30/11/2021
GRD10534,ENR10190,211133,LAW1009,Assignment,77,B,25/12/2021
GRD10535,ENR10190,211133,LAW1009,Midterm,74,B-,21/01/2022
GRD10536,ENR10190,211133,LAW1009,Final Exam,43,D,27/02/2022
GRD10537,ENR10192,211134,SOC1008,Quiz,63,C,17/12/2021
GRD10538,ENR10192,211134,SOC1008,Assignment,57,C-,07/01/2022
GRD10539,ENR10192,211134,SOC1008,Midterm,71,B-,09/02/2022
GRD10540,ENR10192,211134,SOC1008,Final Exam,68,C+,24/03/2022
GRD10541,ENR10193,211135,ARC1005,Quiz,70,B-,28/04/2021
GRD10542,ENR10193,211135,ARC1005,Assignment,99,A+,21/05/2021
GRD10543,ENR10193,211135,ARC1005,Midterm,59,C-,12/06/2021
GRD10544,ENR10193,211135,ARC1005,Final Exam,65,C+,27/07/2021
GRD10545,ENR10195,211136,SCI1003,Quiz,57,C-,29/01/2022
GRD10546,ENR10195,211136,SCI1003,Assignment,56,C-,07/02/2022
GRD10547,ENR10195,211136,SCI1003,Midterm,58,C-,11/03/2022
GRD10548,ENR10195,211136,SCI1003,Final Exam,69,C+,20/04/2022
GRD10549,ENR10196,211137,COM1005,Quiz,67,C+,03/07/2021
GRD10550,ENR10196,211137,COM1005,Assignment,75,B,27/07/2021
GRD10551,ENR10196,211137,COM1005,Midterm,67,C+,12/08/2021
GRD10552,ENR10196,211137,COM1005,Final Exam,64,C,05/10/2021
GRD10553,ENR10198,211138,LAW1004,Quiz,67,C+,28/12/2021
GRD10554,ENR10198,211138,LAW1004,Assignment,99,A+,19/01/2022
GRD10555,ENR10198,211138,LAW1004,Midterm,55,C-,09/02/2022
GRD10556,ENR10198,211138,LAW1004,Final Exam,75,B,21/03/2022
GRD10557,ENR10199,211139,MED1005,Quiz,100,A+,01/06/2021
GRD10558,ENR10199,211139,MED1005,Assignment,60,C,19/06/2021
GRD10559,ENR10199,211139,MED1005,Midterm,67,C+,23/07/2021
GRD10560,ENR10199,211139,MED1005,Final Exam,53,D,25/08/2021
GRD10561,ENR10201,211140,BUS1002,Quiz,76,B,15/07/2021
GRD10562,ENR10201,211140,BUS1002,Assignment,75,B,31/07/2021
GRD10563,ENR10201,211140,BUS1002,Midterm,56,C-,26/08/2021
GRD10564,ENR10201,211140,BUS1002,Final Exam,97,A+,08/10/2021
GRD10565,ENR10202,211141,MED1006,Quiz,61,C,20/01/2022
GRD10566,ENR10202,211141,MED1006,Assignment,55,C-,15/02/2022
GRD10567,ENR10202,211141,MED1006,Midterm,78,B,04/03/2022
GRD10568,ENR10202,211141,MED1006,Final Exam,79,B,20/04/2022
GRD10569,ENR10204,211142,MED1001,Quiz,72,B-,22/02/2021
GRD10570,ENR10204,211142,MED1001,Assignment,64,C,24/03/2021
GRD10571,ENR10204,211142,MED1001,Midterm,87,A-,06/04/2021
GRD10572,ENR10204,211142,MED1001,Final Exam,61,C,28/05/2021
GRD10573,ENR10206,211143,MED1002,Quiz,77,B,14/01/2022
GRD10574,ENR10206,211143,MED1002,Assignment,74,B-,12/02/2022
GRD10575,ENR10206,211143,MED1002,Midterm,73,B-,02/03/2022
GRD10576,ENR10206,211143,MED1002,Final Exam,79,B,18/04/2022
GRD10577,ENR10207,211144,AGR1004,Quiz,67,C+,12/05/2021
GRD10578,ENR10207,211144,AGR1004,Assignment,78,B,26/05/2021
GRD10579,ENR10207,211144,AGR1004,Midterm,93,A,26/06/2021
GRD10580,ENR10207,211144,AGR1004,Final Exam,67,C+,29/07/2021
GRD10581,ENR10209,211145,AGR1005,Quiz,75,B,30/12/2021
GRD10582,ENR10209,211145,AGR1005,Assignment,98,A+,24/01/2022
GRD10583,ENR10209,211145,AGR1005,Midterm,46,D,17/02/2022
GRD10584,ENR10209,211145,AGR1005,Final Exam,52,D,05/04/2022
GRD10585,ENR10210,211146,ENG1001,Quiz,68,C+,29/08/2021
GRD10586,ENR10210,211146,ENG1001,Assignment,93,A,30/09/2021
GRD10587,ENR10210,211146,ENG1001,Midterm,67,C+,26/10/2021
GRD10588,ENR10210,211146,ENG1001,Final Exam,35,F,02/12/2021
GRD10589,ENR10211,211147,ARC1006,Quiz,66,C+,29/04/2021
GRD10590,ENR10211,211147,ARC1006,Assignment,95,A+,16/05/2021
GRD10591,ENR10211,211147,ARC1006,Midterm,36,F,20/06/2021
GRD10592,ENR10211,211147,ARC1006,Final Exam,75,B,03/08/2021
GRD10593,ENR10213,211148,SOC1008,Quiz,55,C-,22/02/2021
GRD10594,ENR10213,211148,SOC1008,Assignment,97,A+,21/03/2021
GRD10595,ENR10213,211148,SOC1008,Midterm,87,A-,11/04/2021
GRD10596,ENR10213,211148,SOC1008,Final Exam,65,C+,19/05/2021
GRD10597,ENR10215,211149,SOC1009,Quiz,61,C,29/10/2021
GRD10598,ENR10215,211149,SOC1009,Assignment,99,A+,18/11/2021
GRD10599,ENR10215,211149,SOC1009,Midterm,67,C+,08/12/2021
GRD10600,ENR10215,211149,SOC1009,Final Exam,60,C,22/01/2022
GRD10601,ENR10216,211150,SCI1003,Quiz,69,C+,14/05/2021
GRD10602,ENR10216,211150,SCI1003,Assignment,58,C-,05/06/2021
GRD10603,ENR10216,211150,SCI1003,Midterm,69,C+,30/06/2021
GRD10604,ENR10216,211150,SCI1003,Final Exam,56,C-,09/08/2021
GRD10605,ENR10218,211151,BUS1007,Quiz,69,C+,13/11/2021
GRD10606,ENR10218,211151,BUS1007,Assignment,68,C+,30/11/2021
GRD10607,ENR10218,211151,BUS1007,Midterm,71,B-,31/12/2021
GRD10608,ENR10218,211151,BUS1007,Final Exam,91,A,14/02/2022
GRD10609,ENR10219,211152,SCI1007,Quiz,69,C+,31/01/2022
GRD10610,ENR10219,211152,SCI1007,Assignment,52,D,12/02/2022
GRD10611,ENR10219,211152,SCI1007,Midterm,75,B,13/03/2022
GRD10612,ENR10219,211152,SCI1007,Final Exam,75,B,05/05/2022
GRD10613,ENR10221,211153,LAW1010,Quiz,48,D,18/02/2021
GRD10614,ENR10221,211153,LAW1010,Assignment,81,B+,11/03/2021
GRD10615,ENR10221,211153,LAW1010,Midterm,67,C+,26/03/2021
GRD10616,ENR10221,211153,LAW1010,Final Exam,43,D,13/05/2021
GRD10617,ENR10222,211154,BUS1009,Quiz,82,B+,12/04/2021
GRD10618,ENR10222,211154,BUS1009,Assignment,87,A-,30/04/2021
GRD10619,ENR10222,211154,BUS1009,Midterm,66,C+,26/05/2021
GRD10620,ENR10222,211154,BUS1009,Final Exam,52,D,28/06/2021
GRD10621,ENR10223,211155,ARC1003,Quiz,60,C,01/05/2021
GRD10622,ENR10223,211155,ARC1003,Assignment,60,C,14/05/2021
GRD10623,ENR10223,211155,ARC1003,Midterm,98,A+,09/06/2021
GRD10624,ENR10223,211155,ARC1003,Final Exam,98,A+,25/07/2021
GRD10625,ENR10224,211156,ENG1006,Quiz,61,C,23/06/2021
GRD10626,ENR10224,211156,ENG1006,Assignment,70,B-,22/07/2021
GRD10627,ENR10224,211156,ENG1006,Midterm,74,B-,04/08/2021
GRD10628,ENR10224,211156,ENG1006,Final Exam,76,B,01/10/2021
GRD10629,ENR10226,211157,ART1010,Quiz,68,C+,17/12/2021
GRD10630,ENR10226,211157,ART1010,Assignment,95,A+,25/12/2021
GRD10631,ENR10226,211157,ART1010,Midterm,68,C+,22/01/2022
GRD10632,ENR10226,211157,ART1010,Final Exam,98,A+,07/03/2022
GRD10633,ENR10227,211158,LAW1006,Quiz,86,A-,01/09/2021
GRD10634,ENR10227,211158,LAW1006,Assignment,72,B-,28/09/2021
GRD10635,ENR10227,211158,LAW1006,Midterm,60,C,16/10/2021
GRD10636,ENR10227,211158,LAW1006,Final Exam,62,C,03/12/2021
GRD10637,ENR10228,211159,COM1001,Quiz,68,C+,04/07/2021
GRD10638,ENR10228,211159,COM1001,Assignment,85,A-,29/07/2021
GRD10639,ENR10228,211159,COM1001,Midterm,40,D,25/08/2021
GRD10640,ENR10228,211159,COM1001,Final Exam,94,A,10/10/2021
GRD10641,ENR10230,211160,ART1003,Quiz,90,A,06/11/2021
GRD10642,ENR10230,211160,ART1003,Assignment,86,A-,30/11/2021
GRD10643,ENR10230,211160,ART1003,Midterm,66,C+,20/12/2021
GRD10644,ENR10230,211160,ART1003,Final Exam,54,D,13/02/2022
GRD10645,ENR10232,211161,AGR1004,Quiz,80,B+,01/06/2021
GRD10646,ENR10232,211161,AGR1004,Assignment,57,C-,24/06/2021
GRD10647,ENR10232,211161,AGR1004,Midterm,64,C,14/07/2021
GRD10648,ENR10232,211161,AGR1004,Final Exam,68,C+,02/09/2021
GRD10649,ENR10233,211162,ART1001,Quiz,65,C+,09/10/2021
GRD10650,ENR10233,211162,ART1001,Assignment,62,C,26/10/2021
GRD10651,ENR10233,211162,ART1001,Midterm,62,C,17/11/2021
GRD10652,ENR10233,211162,ART1001,Final Exam,90,A,09/01/2022
GRD10653,ENR10234,211163,ARC1005,Quiz,59,C-,05/01/2022
GRD10654,ENR10234,211163,ARC1005,Assignment,91,A,23/01/2022
GRD10655,ENR10234,211163,ARC1005,Midterm,77,B,16/02/2022
GRD10656,ENR10234,211163,ARC1005,Final Exam,94,A,10/04/2022
GRD10657,ENR10236,211164,SCI1007,Quiz,97,A+,30/10/2021
GRD10658,ENR10236,211164,SCI1007,Assignment,60,C,23/11/2021
GRD10659,ENR10236,211164,SCI1007,Midterm,58,C-,12/12/2021
GRD10660,ENR10236,211164,SCI1007,Final Exam,85,A-,04/02/2022
GRD10661,ENR10237,211165,SOC1003,Quiz,60,C,05/09/2021
GRD10662,ENR10237,211165,SOC1003,Assignment,74,B-,30/09/2021
GRD10663,ENR10237,211165,SOC1003,Midterm,56,C-,24/10/2021
GRD10664,ENR10237,211165,SOC1003,Final Exam,61,C,27/11/2021
GRD10665,ENR10238,211166,ENG1001,Quiz,92,A,18/06/2021
GRD10666,ENR10238,211166,ENG1001,Assignment,80,B+,10/07/2021
GRD10667,ENR10238,211166,ENG1001,Midterm,67,C+,06/08/2021
GRD10668,ENR10238,211166,ENG1001,Final Exam,88,A-,15/09/2021
GRD10669,ENR10239,211167,ARC1004,Quiz,71,B-,19/07/2021
GRD10670,ENR10239,211167,ARC1004,Assignment,68,C+,15/08/2021
GRD10671,ENR10239,211167,ARC1004,Midterm,68,C+,14/09/2021
GRD10672,ENR10239,211167,ARC1004,Final Exam,66,C+,21/10/2021
GRD10673,ENR10241,211168,LAW1001,Quiz,77,B,23/01/2022
GRD10674,ENR10241,211168,LAW1001,Assignment,85,A-,07/02/2022
GRD10675,ENR10241,211168,LAW1001,Midterm,88,A-,12/03/2022
GRD10676,ENR10241,211168,LAW1001,Final Exam,66,C+,22/04/2022
GRD10677,ENR10242,211169,SOC1006,Quiz,65,C+,23/09/2021
GRD10678,ENR10242,211169,SOC1006,Assignment,61,C,04/10/2021
GRD10679,ENR10242,211169,SOC1006,Midterm,57,C-,08/11/2021
GRD10680,ENR10242,211169,SOC1006,Final Exam,75,B,17/12/2021
GRD10681,ENR10243,211170,SCI1007,Quiz,81,B+,25/01/2022
GRD10682,ENR10243,211170,SCI1007,Assignment,64,C,14/02/2022
GRD10683,ENR10243,211170,SCI1007,Midterm,49,D,16/03/2022
GRD10684,ENR10243,211170,SCI1007,Final Exam,69,C+,01/05/2022
GRD10685,ENR10244,211171,COM1006,Quiz,59,C-,02/03/2021
GRD10686,ENR10244,211171,COM1006,Assignment,64,C,31/03/2021
GRD10687,ENR10244,211171,COM1006,Midterm,85,A-,27/04/2021
GRD10688,ENR10244,211171,COM1006,Final Exam,90,A,11/06/2021
GRD10689,ENR10245,211172,ART1008,Quiz,81,B+,15/04/2021
GRD10690,ENR10245,211172,ART1008,Assignment,99,A+,09/05/2021
GRD10691,ENR10245,211172,ART1008,Midterm,79,B,05/06/2021
GRD10692,ENR10245,211172,ART1008,Final Exam,65,C+,21/07/2021
GRD10693,ENR10247,211173,BUS1003,Quiz,88,A-,13/12/2021
GRD10694,ENR10247,211173,BUS1003,Assignment,84,B+,05/01/2022
GRD10695,ENR10247,211173,BUS1003,Midterm,58,C-,27/01/2022
GRD10696,ENR10247,211173,BUS1003,Final Exam,65,C+,11/03/2022
GRD10697,ENR10248,211174,ENG1004,Quiz,68,C+,02/12/2021
GRD10698,ENR10248,211174,ENG1004,Assignment,69,C+,17/12/2021
GRD10699,ENR10248,211174,ENG1004,Midterm,62,C,20/01/2022
GRD10700,ENR10248,211174,ENG1004,Final Exam,95,A+,01/03/2022
GRD10701,ENR10249,211175,SCI1010,Quiz,57,C-,18/06/2021
GRD10702,ENR10249,211175,SCI1010,Assignment,75,B,03/07/2021
GRD10703,ENR10249,211175,SCI1010,Midterm,67,C+,01/08/2021
GRD10704,ENR10249,211175,SCI1010,Final Exam,55,C-,08/09/2021
GRD10705,ENR10250,211176,ARC1006,Quiz,63,C,09/10/2021
GRD10706,ENR10250,211176,ARC1006,Assignment,83,B+,29/10/2021
GRD10707,ENR10250,211176,ARC1006,Midterm,85,A-,24/11/2021
GRD10708,ENR10250,211176,ARC1006,Final Exam,67,C+,28/12/2021
GRD10709,ENR10252,211177,ART1005,Quiz,87,A-,11/07/2021
GRD10710,ENR10252,211177,ART1005,Assignment,74,B-,30/07/2021
GRD10711,ENR10252,211177,ART1005,Midterm,41,D,25/08/2021
GRD10712,ENR10252,211177,ART1005,Final Exam,66,C+,04/10/2021
GRD10713,ENR10254,211178,ART1010,Quiz,70,B-,05/10/2021
GRD10714,ENR10254,211178,ART1010,Assignment,69,C+,08/11/2021
GRD10715,ENR10254,211178,ART1010,Midterm,87,A-,23/11/2021
GRD10716,ENR10254,211178,ART1010,Final Exam,65,C+,09/01/2022
GRD10717,ENR10255,211179,ART1009,Quiz,57,C-,13/08/2021
GRD10718,ENR10255,211179,ART1009,Assignment,76,B,27/08/2021
GRD10719,ENR10255,211179,ART1009,Midterm,35,F,25/09/2021
GRD10720,ENR10255,211179,ART1009,Final Exam,67,C+,08/11/2021
GRD10721,ENR10256,211180,COM1003,Quiz,63,C,11/01/2022
GRD10722,ENR10256,211180,COM1003,Assignment,78,B,27/01/2022
GRD10723,ENR10256,211180,COM1003,Midterm,89,A-,27/02/2022
GRD10724,ENR10256,211180,COM1003,Final Exam,66,C+,04/04/2022
GRD10725,ENR10258,211181,LAW1007,Quiz,67,C+,05/06/2021
GRD10726,ENR10258,211181,LAW1007,Assignment,92,A,20/06/2021
GRD10727,ENR10258,211181,LAW1007,Midterm,76,B,20/07/2021
GRD10728,ENR10258,211181,LAW1007,Final Exam,35,F,28/08/2021
GRD10729,ENR10260,211182,ARC1001,Quiz,77,B,26/12/2021
GRD10730,ENR10260,211182,ARC1001,Assignment,79,B,21/01/2022
GRD10731,ENR10260,211182,ARC1001,Midterm,67,C+,15/02/2022
GRD10732,ENR10260,211182,ARC1001,Final Exam,66,C+,24/03/2022
GRD10733,ENR10261,211183,SCI1007,Quiz,94,A,02/12/2021
GRD10734,ENR10261,211183,SCI1007,Assignment,69,C+,21/12/2021
GRD10735,ENR10261,211183,SCI1007,Midterm,69,C+,11/01/2022
GRD10736,ENR10261,211183,SCI1007,Final Exam,65,C+,26/02/2022
GRD10737,ENR10263,211184,SOC1006,Quiz,60,C,06/05/2021
GRD10738,ENR10263,211184,SOC1006,Assignment,70,B-,29/05/2021
GRD10739,ENR10263,211184,SOC1006,Midterm,69,C+,23/06/2021
GRD10740,ENR10263,211184,SOC1006,Final Exam,55,C-,07/08/2021
GRD10741,ENR10265,211185,BUS1002,Quiz,69,C+,14/10/2021
GRD10742,ENR10265,211185,BUS1002,Assignment,86,A-,26/10/2021
